pokemon_species_id,local_language_id,name,genus
704,9,Goomy,Soft Tissue Pokémon
704,11,ヌメラ,なんたいポケモン
705,1,ヌメイル,なんたいポケモン
705,9,Sliggoo,Soft Tissue Pokémon
705,11,ヌメイル,なんたいポケモン
706,1,ヌメルゴン,ドラゴンポケモン
706,9,Goodra,Dragon Pokémon
706,11,ヌメルゴン,ドラゴンポケモン
707,1,クレッフィ,かぎたばポケモン
707,9,Klefki,Key Ring Pokémon
707,11,クレッフィ,かぎたばポケモン
708,1,ボクレー,きりかぶポケモン
708,9,Phantump,Stump Pokémon
708,11,ボクレー,きりかぶポケモン
709,1,オーロット,ろうぼくポケモン
709,9,Trevenant,Elder Tree Pokémon
709,11,オーロット,ろうぼくポケモン
710,1,バケッチャ,かぼちゃポケモン
710,9,Pumpkaboo,Pumpkin Pokémon
710,11,バケッチャ,かぼちゃポケモン
711,1,パンプジン,かぼちゃポケモン
711,9,Gourgeist,Pumpkin Pokémon
711,11,パンプジン,かぼちゃポケモン
712,1,カチコール,ひょうかいポケモン
712,9,Bergmite,Ice Chunk Pokémon
712,11,カチコール,ひょうかいポケモン
713,1,クレベース,ひょうざんポケモン
713,9,Avalugg,Iceberg Pokémon
713,11,クレベース,ひょうざんポケモン
714,1,オンバット,おんぱポケモン
714,9,Noibat,Sound Wave Pokémon
714,11,オンバット,おんぱポケモン
715,1,オンバーン,おんぱポケモン
715,9,Noivern,Sound Wave Pokémon
715,11,オンバーン,おんぱポケモン
716,1,ゼルネアス,せいめいポケモン
716,9,Xerneas,Life Pokémon
716,11,ゼルネアス,せいめいポケモン
717,1,イベルタル,はかいポケモン
717,9,Yveltal,Destruction Pokémon
717,11,イベルタル,はかいポケモン
718,1,ジガルデ,ちつじょポケモン
718,9,Zygarde,Order Pokémon
718,11,ジガルデ,ちつじょポケモン
719,1,ディアンシー,ほうせきポケモン
719,9,Diancie,Jewel Pokémon
719,11,ディアンシー,ほうせきポケモン
720,1,フーパ,いたずらポケモン
720,9,Hoopa,Mischief Pokémon
720,11,フーパ,いたずらポケモン
721,1,ボルケニオン,スチームポケモン
721,9,Volcanion,Steam Pokémon
721,11,ボルケニオン,スチームポケモン
722,1,モクロー,くさばねポケモン
722,9,Rowlet,Grass Quill Pokémon
722,11,モクロー,くさばねポケモン
723,1,フクスロー,はばねポケモン
723,9,Dartrix,Blade Quill Pokémon
723,11,フクスロー,はばねポケモン
724,1,ジュナイパー,やばねポケモン
724,9,Decidueye,Arrow Quill Pokémon
724,11,ジュナイパー,やばねポケモン
725,1,ニャビー,ひねこポケモン
725,9,Litten,Fire Cat Pokémon
725,11,ニャビー,ひねこポケモン
726,1,ニャヒート,ひねこポケモン
726,9,Torracat,Fire Cat Pokémon
726,11,ニャヒート,ひねこポケモン
727,1,ガオガエン,ヒールポケモン
727,9,Incineroar,Heel Pokémon
727,11,ガオガエン,ヒールポケモン
728,1,アシマリ,あしかポケモン
728,9,Popplio,Sea Lion Pokémon
728,11,アシマリ,あしかポケモン
729,1,オシャマリ,アイドルポケモン
729,9,Brionne,Pop Star Pokémon
729,11,オシャマリ,アイドルポケモン
730,1,アシレーヌ,ソリストポケモン
730,9,Primarina,Soloist Pokémon
730,11,アシレーヌ,ソリストポケモン
731,1,ツツケラ,きつつきポケモン
731,9,Pikipek,Woodpecker Pokémon
731,11,ツツケラ,きつつきポケモン
732,1,ケララッパ,ラッパぐちポケモン
732,9,Trumbeak,Bugle Beak Pokémon
732,11,ケララッパ,ラッパぐちポケモン
733,1,ドデカバシ,おおづつポケモン
733,9,Toucannon,Cannon Pokémon
733,11,ドデカバシ,おおづつポケモン
734,1,ヤングース,うろつきポケモン
734,9,Yungoos,Loitering Pokémon
734,11,ヤングース,うろつきポケモン
735,1,デカグース,はりこみポケモン
735,9,Gumshoos,Stakeout Pokémon
735,11,デカグース,はりこみポケモン
736,1,アゴジムシ,ようちゅうポケモン
736,9,Grubbin,Larva Pokémon
736,11,アゴジムシ,ようちゅうポケモン
737,1,デンヂムシ,バッテリーポケモン
737,9,Charjabug,Battery Pokémon
737,11,デンヂムシ,バッテリーポケモン
738,1,クワガノン,くわがたポケモン
738,9,Vikavolt,Stag Beetle Pokémon
738,11,クワガノン,くわがたポケモン
739,1,マケンカニ,けんとうポケモン
739,9,Crabrawler,Boxing Pokémon
739,11,マケンカニ,けんとうポケモン
740,1,ケケンカニ,けがにポケモン
740,9,Crabominable,Woolly Crab Pokémon
740,11,ケケンカニ,けがにポケモン
741,1,オドリドリ,ダンスポケモン
741,9,Oricorio,Dancing Pokémon
741,11,オドリドリ,ダンスポケモン
742,1,アブリー,ツリアブポケモン
742,9,Cutiefly,Bee Fly Pokémon
742,11,アブリー,ツリアブポケモン
743,1,アブリボン,ツリアブポケモン
743,9,Ribombee,Bee Fly Pokémon
743,11,アブリボン,ツリアブポケモン
744,1,イワンコ,こいぬポケモン
744,9,Rockruff,Puppy Pokémon
744,11,イワンコ,こいぬポケモン
745,1,ルガルガン,オオカミポケモン
745,9,Lycanroc,Wolf Pokémon
745,11,ルガルガン,オオカミポケモン
746,1,ヨワシ,こざかなポケモン
746,9,Wishiwashi,Small Fry Pokémon
746,11,ヨワシ,こざかなポケモン
747,1,ヒドイデ,ヒトデナシポケモン
747,9,Mareanie,Brutal Star Pokémon
747,11,ヒドイデ,ヒトデナシポケモン
748,1,ドヒドイデ,ヒトデナシポケモン
748,9,Toxapex,Brutal Star Pokémon
748,11,ドヒドイデ,ヒトデナシポケモン
749,1,ドロバンコ,うさぎうまポケモン
749,9,Mudbray,Donkey Pokémon
749,11,ドロバンコ,うさぎうまポケモン
750,1,バンバドロ,ばんばポケモン
750,9,Mudsdale,Draft Horse Pokémon
750,11,バンバドロ,ばんばポケモン
751,1,シズクモ,すいほうポケモン
751,9,Dewpider,Water Bubble Pokémon
751,11,シズクモ,すいほうポケモン
752,1,オニシズクモ,すいほうポケモン
752,9,Araquanid,Water Bubble Pokémon
752,11,オニシズクモ,すいほうポケモン
753,1,カリキリ,かまくさポケモン
753,9,Fomantis,Sickle Grass Pokémon
753,11,カリキリ,かまくさポケモン
754,1,ラランテス,はなかまポケモン
754,9,Lurantis,Bloom Sickle Pokémon
754,11,ラランテス,はなかまポケモン
755,1,ネマシュ,はっこうポケモン
755,9,Morelull,Illuminating Pokémon
755,11,ネマシュ,はっこうポケモン
756,1,マシェード,はっこうポケモン
756,9,Shiinotic,Illuminating Pokémon
756,11,マシェード,はっこうポケモン
757,1,ヤトウモリ,どくトカゲポケモン
757,9,Salandit,Toxic Lizard Pokémon
757,11,ヤトウモリ,どくトカゲポケモン
758,1,エンニュート,どくトカゲポケモン
758,9,Salazzle,Toxic Lizard Pokémon
758,11,エンニュート,どくトカゲポケモン
759,1,ヌイコグマ,じたばたポケモン
759,9,Stufful,Flailing Pokémon
759,11,ヌイコグマ,じたばたポケモン
760,1,キテルグマ,ごうわんポケモン
760,9,Bewear,Strong Arm Pokémon
760,11,キテルグマ,ごうわんポケモン
761,1,アマカジ,フルーツポケモン
761,9,Bounsweet,Fruit Pokémon
761,11,アマカジ,フルーツポケモン
762,1,アママイコ,フルーツポケモン
762,9,Steenee,Fruit Pokémon
762,11,アママイコ,フルーツポケモン
763,1,アマージョ,フルーツポケモン
763,9,Tsareena,Fruit Pokémon
763,11,アマージョ,フルーツポケモン
764,1,キュワワー,はなつみポケモン
764,9,Comfey,Posy Picker Pokémon
764,11,キュワワー,はなつみポケモン
765,1,ヤレユータン,けんじゃポケモン
765,9,Oranguru,Sage Pokémon
765,11,ヤレユータン,けんじゃポケモン
766,1,ナゲツケサル,れんけいポケモン
766,9,Passimian,Teamwork Pokémon
766,11,ナゲツケサル,れんけいポケモン
767,1,コソクムシ,そうこうポケモン
767,9,Wimpod,Turn Tail Pokémon
767,11,コソクムシ,そうこうポケモン
768,1,グソクムシャ,そうこうポケモン
768,9,Golisopod,Hard Scale Pokémon
768,11,グソクムシャ,そうこうポケモン
769,1,スナバァ,すなやまポケモン
769,9,Sandygast,Sand Heap Pokémon
769,11,スナバァ,すなやまポケモン
770,1,シロデスナ,すなのしろポケモン
770,9,Palossand,Sand Castle Pokémon
770,11,シロデスナ,すなのしろポケモン
771,1,ナマコブシ,なまこポケモン
771,9,Pyukumuku,Sea Cucumber Pokémon
771,11,ナマコブシ,なまこポケモン
772,1,タイプ：ヌル,じんこうポケモン
772,9,Type: Null,Synthetic Pokémon
772,11,タイプ：ヌル,じんこうポケモン
773,1,シルヴァディ,じんこうポケモン
773,9,Silvally,Synthetic Pokémon
773,11,シルヴァディ,じんこうポケモン
774,1,メテノ,ながれぼしポケモン
774,9,Minior,Meteor Pokémon
774,11,メテノ,ながれぼしポケモン
775,1,ネッコアラ,ゆめうつつポケモン
775,9,Komala,Drowsing Pokémon
775,11,ネッコアラ,ゆめうつつポケモン
776,1,バクガメス,ばくはつがめポケモン
776,9,Turtonator,Blast Turtle Pokémon
776,11,バクガメス,ばくはつがめポケモン
777,1,トゲデマル,まるまりポケモン
777,9,Togedemaru,Roly-Poly Pokémon
777,11,トゲデマル,まるまりポケモン
778,1,ミミッキュ,ばけのかわポケモン
778,9,Mimikyu,Disguise Pokémon
778,11,ミミッキュ,ばけのかわポケモン
779,1,ハギギシリ,はぎしりポケモン
779,9,Bruxish,Gnash Teeth Pokémon
779,11,ハギギシリ,はぎしりポケモン
780,1,ジジーロン,ゆうゆうポケモン
780,9,Drampa,Placid Pokémon
780,11,ジジーロン,ゆうゆうポケモン
781,1,ダダリン,もくずポケモン
781,9,Dhelmise,Sea Creeper Pokémon
781,11,ダダリン,もくずポケモン
782,1,ジャラコ,うろこポケモン
782,9,Jangmo-o,Scaly Pokémon
782,11,ジャラコ,うろこポケモン
783,1,ジャランゴ,うろこポケモン
783,9,Hakamo-o,Scaly Pokémon
783,11,ジャランゴ,うろこポケモン
784,1,ジャラランガ,うろこポケモン
784,9,Kommo-o,Scaly Pokémon
784,11,ジャラランガ,うろこポケモン
785,1,カプ・コケコ,とちがみポケモン
785,9,Tapu Koko,Land Spirit Pokémon
785,11,カプ・コケコ,とちがみポケモン
786,1,カプ・テテフ,とちがみポケモン
786,9,Tapu Lele,Land Spirit Pokémon
786,11,カプ・テテフ,とちがみポケモン
787,1,カプ・ブルル,とちがみポケモン
787,9,Tapu Bulu,Land Spirit Pokémon
787,11,カプ・ブルル,とちがみポケモン
788,1,カプ・レヒレ,とちがみポケモン
788,9,Tapu Fini,Land Spirit Pokémon
788,11,カプ・レヒレ,とちがみポケモン
789,1,コスモッグ,せいうんポケモン
789,9,Cosmog,Nebula Pokémon
789,11,コスモッグ,せいうんポケモン
790,1,コスモウム,げんしせいポケモン
790,9,Cosmoem,Protostar Pokémon
790,11,コスモウム,げんしせいポケモン
791,1,ソルガレオ,にちりんポケモン
791,9,Solgaleo,Sunne Pokémon
791,11,ソルガレオ,にちりんポケモン
792,1,ルナアーラ,がちりんポケモン
792,9,Lunala,Moone Pokémon
792,11,ルナアーラ,がちりんポケモン
793,1,ウツロイド,きせいポケモン
793,9,Nihilego,Parasite Pokémon
793,11,ウツロイド,きせいポケモン
794,1,マッシブーン,ぼうちょうポケモン
794,9,Buzzwole,Swollen Pokémon
794,11,マッシブーン,ぼうちょうポケモン
795,1,フェローチェ,えんびポケモン
795,9,Pheromosa,Lissome Pokémon
795,11,フェローチェ,えんびポケモン
796,1,デンジュモク,でんしょくポケモン
796,9,Xurkitree,Glowing Pokémon
796,11,デンジュモク,でんしょくポケモン
797,1,テッカグヤ,うちあげポケモン
797,9,Celesteela,Launch Pokémon
797,11,テッカグヤ,うちあげポケモン
798,1,カミツルギ,ばっとうポケモン
798,9,Kartana,Drawn Sword Pokémon
798,11,カミツルギ,ばっとうポケモン
799,1,アクジキング,あくじきポケモン
799,9,Guzzlord,Junkivore Pokémon
799,11,アクジキング,あくじきポケモン
800,1,ネクロズマ,プリズムポケモン
800,9,Necrozma,Prism Pokémon
800,11,ネクロズマ,プリズムポケモン
801,1,マギアナ,じんぞうポケモン
801,9,Magearna,Artificial Pokémon
801,11,マギアナ,じんぞうポケモン
802,1,マーシャドー,かげすみポケモン
802,9,Marshadow,Gloomdweller Pokémon
802,11,マーシャドー,かげすみポケモン
803,1,ベベノム,どくばりポケモン
803,9,Poipole,Poison Pin Pokémon
803,11,ベベノム,どくばりポケモン
804,1,アーゴヨン,どくばりポケモン
804,9,Naganadel,Poison Pin Pokémon
804,11,アーゴヨン,どくばりポケモン
805,1,ツンデツンデ,いしがきポケモン
805,9,Stakataka,Rampart Pokémon
805,11,ツンデツンデ,いしがきポケモン
806,1,ズガドーン,はなびポケモン
806,9,Blacephalon,Fireworks Pokémon
806,11,ズガドーン,はなびポケモン
807,1,ゼラオラ,じんらいポケモン
807,9,Zeraora,Thunderclap Pokémon
807,11,ゼラオラ,じんらいポケモン
808,1,メルタン,ナットポケモン
808,9,Meltan,Hex Nut Pokémon
808,11,メルタン,ナットポケモン
809,1,メルメタル,ナットポケモン
809,9,Melmetal,Hex Nut Pokémon
809,11,メルメタル,ナットポケモン
810,1,サルノリ,こざるポケモン
810,9,Grookey,Chimp Pokémon
810,11,サルノリ,こざるポケモン
811,1,バチンキー,ビートポケモン
811,9,Thwackey,Beat Pokémon
811,11,バチンキー,ビートポケモン
812,1,ゴリランダー,ドラマーポケモン
812,9,Rillaboom,Drummer Pokémon
812,11,ゴリランダー,ドラマーポケモン
813,1,ヒバニー,うさぎポケモン
813,9,Scorbunny,Rabbit Pokémon
813,11,ヒバニー,うさぎポケモン
814,1,ラビフット,うさぎポケモン
814,9,Raboot,Rabbit Pokémon
814,11,ラビフット,うさぎポケモン
815,1,エースバーン,ストライカーポケモン
815,9,Cinderace,Striker Pokémon
815,11,エースバーン,ストライカーポケモン
816,1,メッソン,みずとかげポケモン
816,9,Sobble,Water Lizard Pokémon
816,11,メッソン,みずとかげポケモン
817,1,ジメレオン,みずとかげポケモン
817,9,Drizzile,Water Lizard Pokémon
817,11,ジメレオン,みずとかげポケモン
818,1,インテレオン,エージェントポケモン
818,9,Inteleon,Secret Agent Pokémon
818,11,インテレオン,エージェントポケモン
819,1,ホシガリス,ほおばりポケモン
819,9,Skwovet,Cheeky Pokémon
819,11,ホシガリス,ほおばりポケモン
820,1,ヨクバリス,よくばりポケモン
820,9,Greedent,Greedy Pokémon
820,11,ヨクバリス,よくばりポケモン
821,1,ココガラ,ことりポケモン
821,9,Rookidee,Tiny Bird Pokémon
821,11,ココガラ,ことりポケモン
822,1,アオガラス,カラスポケモン
822,9,Corvisquire,Raven Pokémon
822,11,アオガラス,カラスポケモン
823,1,アーマーガア,カラスポケモン
823,9,Corviknight,Raven Pokémon
823,11,アーマーガア,カラスポケモン
824,1,サッチムシ,ようちゅうポケモン
824,9,Blipbug,Larva Pokémon
824,11,サッチムシ,ようちゅうポケモン
825,1,レドームシ,レドームポケモン
825,9,Dottler,Radome Pokémon
825,11,レドームシ,レドームポケモン
826,1,イオルブ,ななほしポケモン
826,9,Orbeetle,Seven Spot Pokémon
826,11,イオルブ,ななほしポケモン
827,1,クスネ,きつねポケモン
827,9,Nickit,Fox Pokémon
827,11,クスネ,きつねポケモン
828,1,フォクスライ,きつねポケモン
828,9,Thievul,Fox Pokémon
828,11,フォクスライ,きつねポケモン
829,1,ヒメンカ,はなかざりポケモン
829,9,Gossifleur,Flowering Pokémon
829,11,ヒメンカ,はなかざりポケモン
830,1,ワタシラガ,わたかざりポケモン
830,9,Eldegoss,Cotton Bloom Pokémon
830,11,ワタシラガ,わたかざりポケモン
831,1,ウールー,ひつじポケモン
831,9,Wooloo,Sheep Pokémon
831,11,ウールー,ひつじポケモン
832,1,バイウールー,ひつじポケモン
832,9,Dubwool,Sheep Pokémon
832,11,バイウールー,ひつじポケモン
833,1,カムカメ,くいつきポケモン
833,9,Chewtle,Snapping Pokémon
833,11,カムカメ,くいつきポケモン
834,1,カジリガメ,かみつきポケモン
834,9,Drednaw,Bite Pokémon
834,11,カジリガメ,かみつきポケモン
835,1,ワンパチ,こいぬポケモン
835,9,Yamper,Puppy Pokémon
835,11,ワンパチ,こいぬポケモン
836,1,パルスワン,いぬポケモン
836,9,Boltund,Dog Pokémon
836,11,パルスワン,いぬポケモン
837,1,タンドン,せきたんポケモン
837,9,Rolycoly,Coal Pokémon
837,11,タンドン,せきたんポケモン
838,1,トロッゴン,せきたんポケモン
838,9,Carkol,Coal Pokémon
838,11,トロッゴン,せきたんポケモン
839,1,セキタンザン,せきたんポケモン
839,9,Coalossal,Coal Pokémon
839,11,セキタンザン,せきたんポケモン
840,1,カジッチュ,りんごぐらしポケモン
840,9,Applin,Apple Core Pokémon
840,11,カジッチュ,りんごぐらしポケモン
841,1,アップリュー,りんごはねポケモン
841,9,Flapple,Apple Wing Pokémon
841,11,アップリュー,りんごはねポケモン
842,1,タルップル,りんごじるポケモン
842,9,Appletun,Apple Nectar Pokémon
842,11,タルップル,りんごじるポケモン
843,1,スナヘビ,すなへびポケモン
843,9,Silicobra,Sand Snake Pokémon
843,11,スナヘビ,すなへびポケモン
844,1,サダイジャ,すなへびポケモン
844,9,Sandaconda,Sand Snake Pokémon
844,11,サダイジャ,すなへびポケモン
845,1,ウッウ,うのみポケモン
845,9,Cramorant,Gulp Pokémon
845,11,ウッウ,うのみポケモン
846,1,サシカマス,とつげきポケモン
846,9,Arrokuda,Rush Pokémon
846,11,サシカマス,とつげきポケモン
847,1,カマスジョー,くしざしポケモン
847,9,Barraskewda,Skewer Pokémon
847,11,カマスジョー,くしざしポケモン
848,1,エレズン,あかごポケモン
848,9,Toxel,Baby Pokémon
848,11,エレズン,あかごポケモン
849,1,ストリンダー,パンクポケモン
849,9,Toxtricity,Punk Pokémon
849,11,ストリンダー,パンクポケモン
850,1,ヤクデ,はつねつポケモン
850,9,Sizzlipede,Radiator Pokémon
850,11,ヤクデ,はつねつポケモン
851,1,マルヤクデ,はつねつポケモン
851,9,Centiskorch,Radiator Pokémon
851,11,マルヤクデ,はつねつポケモン
852,1,タタッコ,だだっこポケモン
852,9,Clobbopus,Tantrum Pokémon
852,11,タタッコ,だだっこポケモン
853,1,オトスパス,じゅうじゅつポケモン
853,9,Grapploct,Jujitsu Pokémon
853,11,オトスパス,じゅうじゅつポケモン
854,1,ヤバチャ,こうちゃポケモン
854,9,Sinistea,Black Tea Pokémon
854,11,ヤバチャ,こうちゃポケモン
855,1,ポットデス,こうちゃポケモン
855,9,Polteageist,Black Tea Pokémon
855,11,ポットデス,こうちゃポケモン
856,1,ミブリム,おだやかポケモン
856,9,Hatenna,Calm Pokémon
856,11,ミブリム,おだやかポケモン
857,1,テブリム,せいしゅくポケモン
857,9,Hattrem,Serene Pokémon
857,11,テブリム,せいしゅくポケモン
858,1,ブリムオン,せいじゃくポケモン
858,9,Hatterene,Silent Pokémon
858,11,ブリムオン,せいじゃくポケモン
859,1,ベロバー,いじわるポケモン
859,9,Impidimp,Wily Pokémon
859,11,ベロバー,いじわるポケモン
860,1,ギモー,しょうわるポケモン
860,9,Morgrem,Devious Pokémon
860,11,ギモー,しょうわるポケモン
861,1,オーロンゲ,ビルドアップポケモン
861,9,Grimmsnarl,Bulk Up Pokémon
861,11,オーロンゲ,ビルドアップポケモン
862,1,タチフサグマ,ていしポケモン
862,9,Obstagoon,Blocking Pokémon
862,11,タチフサグマ,ていしポケモン
863,1,ニャイキング,バイキングポケモン
863,9,Perrserker,Viking Pokémon
863,11,ニャイキング,バイキングポケモン
864,1,サニゴーン,さんごポケモン
864,9,Cursola,Coral Pokémon
864,11,サニゴーン,さんごポケモン
865,1,ネギガナイト,かるがもポケモン
865,9,Sirfetch’d,Wild Duck Pokémon
865,11,ネギガナイト,かるがもポケモン
866,1,バリコオル,コメディアンポケモン
866,9,Mr. Rime,Comedian Pokémon
866,11,バリコオル,コメディアンポケモン
867,1,デスバーン,おんねんポケモン
867,9,Runerigus,Grudge Pokémon
867,11,デスバーン,おんねんポケモン
868,1,マホミル,クリームポケモン
868,9,Milcery,Cream Pokémon
868,11,マホミル,クリームポケモン
869,1,マホイップ,クリームポケモン
869,9,Alcremie,Cream Pokémon
869,11,マホイップ,クリームポケモン
870,1,タイレーツ,じんけいポケモン
870,9,Falinks,Formation Pokémon
870,11,タイレーツ,じんけいポケモン
871,1,バチンウニ,うにポケモン
871,9,Pincurchin,Sea Urchin Pokémon
871,11,バチンウニ,うにポケモン
872,1,ユキハミ,いもむしポケモン
872,9,Snom,Worm Pokémon
872,11,ユキハミ,いもむしポケモン
873,1,モスノウ,こおりがポケモン
873,9,Frosmoth,Frost Moth Pokémon
873,11,モスノウ,こおりがポケモン
874,1,イシヘンジン,きょせきポケモン
874,9,Stonjourner,Big Rock Pokémon
874,11,イシヘンジン,きょせきポケモン
875,1,コオリッポ,ペンギンポケモン
875,9,Eiscue,Penguin Pokémon
875,11,コオリッポ,ペンギンポケモン
876,1,イエッサン,かんじょうポケモン
876,9,Indeedee,Emotion Pokémon
876,11,イエッサン,かんじょうポケモン
877,1,モルペコ,にめんポケモン
877,9,Morpeko,Two-Sided Pokémon
877,11,モルペコ,にめんポケモン
878,1,ゾウドウ,どうぞうポケモン
878,9,Cufant,Copperderm Pokémon
878,11,ゾウドウ,どうぞうポケモン
879,1,ダイオウドウ,どうぞうポケモン
879,9,Copperajah,Copperderm Pokémon
879,11,ダイオウドウ,どうぞうポケモン
880,1,パッチラゴン,かせきポケモン
880,9,Dracozolt,Fossil Pokémon
880,11,パッチラゴン,かせきポケモン
881,1,パッチルドン,かせきポケモン
881,9,Arctozolt,Fossil Pokémon
881,11,パッチルドン,かせきポケモン
882,1,ウオノラゴン,かせきポケモン
882,9,Dracovish,Fossil Pokémon
882,11,ウオノラゴン,かせきポケモン
883,1,ウオチルドン,かせきポケモン
883,9,Arctovish,Fossil Pokémon
883,11,ウオチルドン,かせきポケモン
884,1,ジュラルドン,ごうきんポケモン
884,9,Duraludon,Alloy Pokémon
884,11,ジュラルドン,ごうきんポケモン
885,1,ドラメシヤ,うらめしポケモン
885,9,Dreepy,Lingering Pokémon
885,11,ドラメシヤ,うらめしポケモン
886,1,ドロンチ,せわやくポケモン
886,9,Drakloak,Caretaker Pokémon
886,11,ドロンチ,せわやくポケモン
887,1,ドラパルト,ステルスポケモン
887,9,Dragapult,Stealth Pokémon
887,11,ドラパルト,ステルスポケモン
888,1,ザシアン,つわものポケモン
888,9,Zacian,Warrior Pokémon
888,11,ザシアン,つわものポケモン
889,1,ザマゼンタ,つわものポケモン
889,9,Zamazenta,Warrior Pokémon
889,11,ザマゼンタ,つわものポケモン
890,1,ムゲンダイナ,キョダイポケモン
890,9,Eternatus,Gigantic Pokémon
890,11,ムゲンダイナ,キョダイポケモン
891,1,ダクマ,けんぽうポケモン
891,9,Kubfu,Wushu Pokémon
891,11,ダクマ,けんぽうポケモン
892,1,ウーラオス,けんぽうポケモン
892,9,Urshifu,Wushu Pokémon
892,11,ウーラオス,けんぽうポケモン
893,1,ザルード,わるざるポケモン
893,9,Zarude,Rogue Monkey Pokémon
893,11,ザルード,わるざるポケモン
894,1,レジエレキ,エレクトロンポケモン
894,9,Regieleki,Electron Pokémon
894,11,レジエレキ,エレクトロンポケモン
895,1,レジドラゴ,りゅうぎょくポケモン
895,9,Regidrago,Dragon Orb Pokémon
895,11,レジドラゴ,りゅうぎょくポケモン
896,1,ブリザポス,あばれうまポケモン
896,9,Glastrier,Wild Horse Pokémon
896,11,ブリザポス,あばれうまポケモン
897,1,レイスポス,しゅんばポケモン
897,9,Spectrier,Swift Horse Pokémon
897,11,レイスポス,しゅんばポケモン
898,1,バドレックス,キングポケモン
898,9,Calyrex,King Pokémon
898,11,バドレックス,キングポケモン
899,1,アヤシシ,おおツノポケモン
899,9,Wyrdeer,Big Horn Pokémon
899,11,アヤシシ,おおツノポケモン
900,1,バサギリ,まさかりポケモン
900,9,Kleavor,Axe Pokémon
900,11,バサギリ,まさかりポケモン
901,1,ガチグマ,でいたんポケモン
901,9,Ursaluna,Peat Pokémon
901,11,ガチグマ,でいたんポケモン
902,1,イダイトウ,おおうおポケモン
902,9,Basculegion,Big Fish Pokémon
902,11,イダイトウ,おおうおポケモン
903,1,オオニューラ,クライミングポケモン
903,9,Sneasler,Free Climb Pokémon
903,11,オオニューラ,クライミングポケモン
904,1,ハリーマン,けんざんポケモン
904,9,Overqwil,Pin Cluster Pokémon
904,11,ハリーマン,けんざんポケモン
905,1,ラブトロス,あいぞうポケモン
905,9,Enamorus,Love-Hate Pokémon
905,11,ラブトロス,あいぞうポケモン
906,1,ニャオハ,くさねこポケモン
906,9,Sprigatito,Grass Cat Pokémon
906,11,ニャオハ,
907,1,ニャローテ,くさねこポケモン
907,9,Floragato,Grass Cat Pokémon
907,11,ニャローテ,
908,1,マスカーニャ,マジシャンポケモン
908,9,Meowscarada,Magician Pokémon
908,11,マスカーニャ,
909,1,ホゲータ,ほのおワニポケモン
909,9,Fuecoco,Fire Croc Pokémon
909,11,ホゲータ,
910,1,アチゲータ,ほのおワニポケモン
910,9,Crocalor,Fire Croc Pokémon
910,11,アチゲータ,
911,1,ラウドボーン,シンガーポケモン
911,9,Skeledirge,Singer Pokémon
911,11,ラウドボーン,
912,1,クワッス,こがもポケモン
912,9,Quaxly,Duckling Pokémon
912,11,クワッス,
913,1,ウェルカモ,レッスンポケモン
913,9,Quaxwell,Practicing Pokémon
913,11,ウェルカモ,
914,1,ウェーニバル,ダンサーポケモン
914,9,Quaquaval,Dancer Pokémon
914,11,ウェーニバル,
915,1,グルトン,ぶたポケモン
915,9,Lechonk,Hog Pokémon
915,11,グルトン,
916,1,パフュートン,ぶたポケモン
916,9,Oinkologne,Hog Pokémon
916,11,パフュートン,
917,1,タマンチュラ,いとだまポケモン
917,9,Tarountula,String Ball Pokémon
917,11,タマンチュラ,
918,1,ワナイダー,トラップポケモン
918,9,Spidops,Trap Pokémon
918,11,ワナイダー,
919,1,マメバッタ,バッタポケモン
919,9,Nymble,Grasshopper Pokémon
919,11,マメバッタ,
920,1,エクスレッグ,バッタポケモン
920,9,Lokix,Grasshopper Pokémon
920,11,エクスレッグ,
921,1,パモ,ねずみポケモン
921,9,Pawmi,Mouse Pokémon
921,11,パモ,
922,1,パモット,ねずみポケモン
922,9,Pawmo,Mouse Pokémon
922,11,パモット,
923,1,パーモット,てあてポケモン
923,9,Pawmot,Hands-On Pokémon
923,11,パーモット,
924,1,ワッカネズミ,カップルポケモン
924,9,Tandemaus,Couple Pokémon
924,11,ワッカネズミ,
925,1,イッカネズミ,ファミリーポケモン
925,9,Maushold,Family Pokémon
925,11,イッカネズミ,
926,1,パピモッチ,こいぬポケモン
926,9,Fidough,Puppy Pokémon
926,11,パピモッチ,
927,1,バウッツェル,いぬポケモン
927,9,Dachsbun,Dog Pokémon
927,11,バウッツェル,
928,1,ミニーブ,オリーブポケモン
928,9,Smoliv,Olive Pokémon
928,11,ミニーブ,
929,1,オリーニョ,オリーブポケモン
929,9,Dolliv,Olive Pokémon
929,11,オリーニョ,
930,1,オリーヴァ,オリーブポケモン
930,9,Arboliva,Olive Pokémon
930,11,オリーヴァ,
931,1,イキリンコ,インコポケモン
931,9,Squawkabilly,Parrot Pokémon
931,11,イキリンコ,
932,1,コジオ,がんえんポケモン
932,9,Nacli,Rock Salt Pokémon
932,11,コジオ,
933,1,ジオヅム,がんえんポケモン
933,9,Naclstack,Rock Salt Pokémon
933,11,ジオヅム,
934,1,キョジオーン,がんえんポケモン
934,9,Garganacl,Rock Salt Pokémon
934,11,キョジオーン,
935,1,カルボウ,ひのこポケモン
935,9,Charcadet,Fire Child Pokémon
935,11,カルボウ,
936,1,グレンアルマ,ひのせんしポケモン
936,9,Armarouge,Fire Warrior Pokémon
936,11,グレンアルマ,
