item_id,local_language_id,name
1227,1,わざレコード３９
1227,9,TR39
1227,11,わざレコード３９
1228,1,わざレコード４０
1228,9,TR40
1228,11,わざレコード４０
1229,1,わざレコード４１
1229,9,TR41
1229,11,わざレコード４１
1230,1,わざレコード４２
1230,9,TR42
1230,11,わざレコード４２
1231,1,わざレコード４３
1231,9,TR43
1231,11,わざレコード４３
1232,1,わざレコード４４
1232,9,TR44
1232,11,わざレコード４４
1233,1,わざレコード４５
1233,9,TR45
1233,11,わざレコード４５
1234,1,わざレコード４６
1234,9,TR46
1234,11,わざレコード４６
1235,1,わざレコード４７
1235,9,TR47
1235,11,わざレコード４７
1236,1,わざレコード４８
1236,9,TR48
1236,11,わざレコード４８
1237,1,わざレコード４９
1237,9,TR49
1237,11,わざレコード４９
1238,1,わざレコード５０
1238,9,TR50
1238,11,わざレコード５０
1239,1,わざレコード５１
1239,9,TR51
1239,11,わざレコード５１
1240,1,わざレコード５２
1240,9,TR52
1240,11,わざレコード５２
1241,1,わざレコード５３
1241,9,TR53
1241,11,わざレコード５３
1242,1,わざレコード５４
1242,9,TR54
1242,11,わざレコード５４
1243,1,わざレコード５５
1243,9,TR55
1243,11,わざレコード５５
1244,1,わざレコード５６
1244,9,TR56
1244,11,わざレコード５６
1245,1,わざレコード５７
1245,9,TR57
1245,11,わざレコード５７
1246,1,わざレコード５８
1246,9,TR58
1246,11,わざレコード５８
1247,1,わざレコード５９
1247,9,TR59
1247,11,わざレコード５９
1248,1,わざレコード６０
1248,9,TR60
1248,11,わざレコード６０
1249,1,わざレコード６１
1249,9,TR61
1249,11,わざレコード６１
1250,1,わざレコード６２
1250,9,TR62
1250,11,わざレコード６２
1251,1,わざレコード６３
1251,9,TR63
1251,11,わざレコード６３
1252,1,わざレコード６４
1252,9,TR64
1252,11,わざレコード６４
1253,1,わざレコード６５
1253,9,TR65
1253,11,わざレコード６５
1254,1,わざレコード６６
1254,9,TR66
1254,11,わざレコード６６
1255,1,わざレコード６７
1255,9,TR67
1255,11,わざレコード６７
1256,1,わざレコード６８
1256,9,TR68
1256,11,わざレコード６８
1257,1,わざレコード６９
1257,9,TR69
1257,11,わざレコード６９
1258,1,わざレコード７０
1258,9,TR70
1258,11,わざレコード７０
1259,1,わざレコード７１
1259,9,TR71
1259,11,わざレコード７１
1260,1,わざレコード７２
1260,9,TR72
1260,11,わざレコード７２
1261,1,わざレコード７３
1261,9,TR73
1261,11,わざレコード７３
1262,1,わざレコード７４
1262,9,TR74
1262,11,わざレコード７４
1263,1,わざレコード７５
1263,9,TR75
1263,11,わざレコード７５
1264,1,わざレコード７６
1264,9,TR76
1264,11,わざレコード７６
1265,1,わざレコード７７
1265,9,TR77
1265,11,わざレコード７７
1266,1,わざレコード７８
1266,9,TR78
1266,11,わざレコード７８
1267,1,わざレコード７９
1267,9,TR79
1267,11,わざレコード７９
1268,1,わざレコード８０
1268,9,TR80
1268,11,わざレコード８０
1269,1,わざレコード８１
1269,9,TR81
1269,11,わざレコード８１
1270,1,わざレコード８２
1270,9,TR82
1270,11,わざレコード８２
1271,1,わざレコード８３
1271,9,TR83
1271,11,わざレコード８３
1272,1,わざレコード８４
1272,9,TR84
1272,11,わざレコード８４
1273,1,わざレコード８５
1273,9,TR85
1273,11,わざレコード８５
1274,1,わざレコード８６
1274,9,TR86
1274,11,わざレコード８６
1275,1,わざレコード８７
1275,9,TR87
1275,11,わざレコード８７
1276,1,わざレコード８８
1276,9,TR88
1276,11,わざレコード８８
1277,1,わざレコード８９
1277,9,TR89
1277,11,わざレコード８９
1278,1,わざレコード９０
1278,9,TR90
1278,11,わざレコード９０
1279,1,わざレコード９１
1279,9,TR91
1279,11,わざレコード９１
1280,1,わざレコード９２
1280,9,TR92
1280,11,わざレコード９２
1281,1,わざレコード９３
1281,9,TR93
1281,11,わざレコード９３
1282,1,わざレコード９４
1282,9,TR94
1282,11,わざレコード９４
1283,1,わざレコード９５
1283,9,TR95
1283,11,わざレコード９５
1284,1,わざレコード９６
1284,9,TR96
1284,11,わざレコード９６
1285,1,わざレコード９７
1285,9,TR97
1285,11,わざレコード９７
1286,1,わざレコード９８
1286,9,TR98
1286,11,わざレコード９８
1287,1,わざレコード９９
1287,9,TR99
1287,11,わざレコード９９
1288,1,わざマシン００
1288,9,TM00
1288,11,わざマシン００
1289,1,さみしがりミント
1289,9,Lonely Mint
1289,11,さみしがりミント
1290,1,いじっぱりミント
1290,9,Adamant Mint
1290,11,いじっぱりミント
1291,1,やんちゃミント
1291,9,Naughty Mint
1291,11,やんちゃミント
1292,1,ゆうかんミント
1292,9,Brave Mint
1292,11,ゆうかんミント
1293,1,ずぶといミント
1293,9,Bold Mint
1293,11,ずぶといミント
1294,1,わんぱくミント
1294,9,Impish Mint
1294,11,わんぱくミント
1295,1,のうてんきミント
1295,9,Lax Mint
1295,11,のうてんきミント
1296,1,のんきミント
1296,9,Relaxed Mint
1296,11,のんきミント
1297,1,ひかえめミント
1297,9,Modest Mint
1297,11,ひかえめミント
1298,1,おっとりミント
1298,9,Mild Mint
1298,11,おっとりミント
1299,1,うっかりやミント
1299,9,Rash Mint
1299,11,うっかりやミント
1300,1,れいせいミント
1300,9,Quiet Mint
1300,11,れいせいミント
1301,1,おだやかミント
1301,9,Calm Mint
1301,11,おだやかミント
1302,1,おとなしいミント
1302,9,Gentle Mint
1302,11,おとなしいミント
1303,1,しんちょうミント
1303,9,Careful Mint
1303,11,しんちょうミント
1304,1,なまいきミント
1304,9,Sassy Mint
1304,11,なまいきミント
1305,1,おくびょうミント
1305,9,Timid Mint
1305,11,おくびょうミント
1306,1,せっかちミント
1306,9,Hasty Mint
1306,11,せっかちミント
1307,1,ようきミント
1307,9,Jolly Mint
1307,11,ようきミント
1308,1,むじゃきミント
1308,9,Naive Mint
1308,11,むじゃきミント
1309,1,まじめミント
1309,9,Serious Mint
1309,11,まじめミント
1310,1,ねがいのかたまり
1310,9,Wishing Piece
1310,11,ねがいのかたまり
1311,1,われたポット
1311,9,Cracked Pot
1311,11,われたポット
1312,1,かけたポット
1312,9,Chipped Pot
1312,11,かけたポット
1313,1,すごいみみせん
1313,9,Hi-tech Earbuds
1313,11,すごいみみせん
1314,1,フサパック
1314,9,Fruit Bunch
1314,11,フサパック
1315,1,モーモーチーズ
1315,9,Moomoo Cheese
1315,11,モーモーチーズ
1316,1,スパイスセット
1316,9,Spice Mix
1316,11,スパイスセット
1317,1,しんせんクリーム
1317,9,Fresh Cream
1317,11,しんせんクリーム
1318,1,レトルトカレー
1318,9,Packaged Curry
1318,11,レトルトカレー
1319,1,ヤシのミルク
1319,9,Coconut Milk
1319,11,ヤシのミルク
1320,1,レトルトめん
1320,9,Instant Noodles
1320,11,レトルトめん
1321,1,レトルトバーグ
1321,9,Precooked Burger
1321,11,レトルトバーグ
1322,1,キョダイパウダー
1322,9,Gigantamix
1322,11,キョダイパウダー
1323,1,ねがいのかけら
1323,9,Wishing Chip
1323,11,ねがいのかけら
1324,1,ロトムじてんしゃ
1324,9,Rotom Bike
1324,11,ロトムじてんしゃ
1325,1,ゆれないおまもり
1325,9,Catching Charm
1325,11,ゆれないおまもり
1326,1,ふるびたてがみ
1326,9,Old Letter
1326,11,ふるびたてがみ
1327,1,バンドのサイン
1327,9,Band Autograph
1327,11,バンドのサイン
1328,1,ソニアのほん
1328,9,Sonia’s Book
1328,11,ソニアのほん
1329,1,ロトムのカタログ
1329,9,Rotom Catalog
1329,11,ロトムのカタログ
1330,1,★And458
1330,9,★And458
1330,11,★And458
1331,1,★And15
1331,9,★And15
1331,11,★And15
1332,1,★And337
1332,9,★And337
1332,11,★And337
1333,1,★And603
1333,9,★And603
1333,11,★And603
1334,1,★And390
1334,9,★And390
1334,11,★And390
1335,1,★Sgr6879
1335,9,★Sgr6879
1335,11,★Sgr6879
1336,1,★Sgr6859
1336,9,★Sgr6859
1336,11,★Sgr6859
1337,1,★Sgr6913
1337,9,★Sgr6913
1337,11,★Sgr6913
1338,1,★Sgr7348
1338,9,★Sgr7348
1338,11,★Sgr7348
1339,1,★Sgr7121
1339,9,★Sgr7121
1339,11,★Sgr7121
1340,1,★Sgr6746
1340,9,★Sgr6746
1340,11,★Sgr6746
1341,1,★Sgr7194
1341,9,★Sgr7194
1341,11,★Sgr7194
1342,1,★Sgr7337
1342,9,★Sgr7337
1342,11,★Sgr7337
1343,1,★Sgr7343
1343,9,★Sgr7343
1343,11,★Sgr7343
1344,1,★Sgr6812
1344,9,★Sgr6812
1344,11,★Sgr6812
1345,1,★Sgr7116
1345,9,★Sgr7116
1345,11,★Sgr7116
1346,1,★Sgr7264
1346,9,★Sgr7264
1346,11,★Sgr7264
1347,1,★Sgr7597
1347,9,★Sgr7597
1347,11,★Sgr7597
1348,1,★Del7882
1348,9,★Del7882
1348,11,★Del7882
1349,1,★Del7906
1349,9,★Del7906
1349,11,★Del7906
1350,1,★Del7852
1350,9,★Del7852
1350,11,★Del7852
1351,1,★Psc596
1351,9,★Psc596
1351,11,★Psc596
1352,1,★Psc361
1352,9,★Psc361
1352,11,★Psc361
1353,1,★Psc510
1353,9,★Psc510
1353,11,★Psc510
1354,1,★Psc437
1354,9,★Psc437
1354,11,★Psc437
1355,1,★Psc8773
1355,9,★Psc8773
1355,11,★Psc8773
1356,1,★Lep1865
1356,9,★Lep1865
1356,11,★Lep1865
1357,1,★Lep1829
1357,9,★Lep1829
1357,11,★Lep1829
1358,1,★Boo5340
1358,9,★Boo5340
1358,11,★Boo5340
1359,1,★Boo5506
1359,9,★Boo5506
1359,11,★Boo5506
1360,1,★Boo5435
1360,9,★Boo5435
1360,11,★Boo5435
1361,1,★Boo5602
1361,9,★Boo5602
1361,11,★Boo5602
1362,1,★Boo5733
1362,9,★Boo5733
1362,11,★Boo5733
1363,1,★Boo5235
1363,9,★Boo5235
1363,11,★Boo5235
1364,1,★Boo5351
1364,9,★Boo5351
1364,11,★Boo5351
1365,1,★Hya3748
1365,9,★Hya3748
1365,11,★Hya3748
1366,1,★Hya3903
1366,9,★Hya3903
1366,11,★Hya3903
1367,1,★Hya3418
1367,9,★Hya3418
1367,11,★Hya3418
1368,1,★Hya3482
1368,9,★Hya3482
1368,11,★Hya3482
1369,1,★Hya3845
1369,9,★Hya3845
1369,11,★Hya3845
1370,1,★Eri1084
1370,9,★Eri1084
1370,11,★Eri1084
1371,1,★Eri472
1371,9,★Eri472
1371,11,★Eri472
1372,1,★Eri1666
1372,9,★Eri1666
1372,11,★Eri1666
1373,1,★Eri897
1373,9,★Eri897
1373,11,★Eri897
1374,1,★Eri1231
1374,9,★Eri1231
1374,11,★Eri1231
1375,1,★Eri874
1375,9,★Eri874
1375,11,★Eri874
1376,1,★Eri1298
1376,9,★Eri1298
1376,11,★Eri1298
1377,1,★Eri1325
1377,9,★Eri1325
1377,11,★Eri1325
1378,1,★Eri984
1378,9,★Eri984
1378,11,★Eri984
1379,1,★Eri1464
1379,9,★Eri1464
1379,11,★Eri1464
1380,1,★Eri1393
1380,9,★Eri1393
1380,11,★Eri1393
1381,1,★Eri850
1381,9,★Eri850
1381,11,★Eri850
1382,1,★Tau1409
1382,9,★Tau1409
1382,11,★Tau1409
1383,1,★Tau1457
1383,9,★Tau1457
1383,11,★Tau1457
1384,1,★Tau1165
1384,9,★Tau1165
1384,11,★Tau1165
1385,1,★Tau1791
1385,9,★Tau1791
1385,11,★Tau1791
1386,1,★Tau1910
1386,9,★Tau1910
1386,11,★Tau1910
1387,1,★Tau1346
1387,9,★Tau1346
1387,11,★Tau1346
1388,1,★Tau1373
1388,9,★Tau1373
1388,11,★Tau1373
1389,1,★Tau1412
1389,9,★Tau1412
1389,11,★Tau1412
1390,1,★CMa2491
1390,9,★CMa2491
1390,11,★CMa2491
1391,1,★CMa2693
1391,9,★CMa2693
1391,11,★CMa2693
1392,1,★CMa2294
1392,9,★CMa2294
1392,11,★CMa2294
1393,1,★CMa2827
1393,9,★CMa2827
1393,11,★CMa2827
1394,1,★CMa2282
1394,9,★CMa2282
1394,11,★CMa2282
1395,1,★CMa2618
1395,9,★CMa2618
1395,11,★CMa2618
1396,1,★CMa2657
1396,9,★CMa2657
1396,11,★CMa2657
1397,1,★CMa2646
1397,9,★CMa2646
1397,11,★CMa2646
1398,1,★UMa4905
1398,9,★UMa4905
1398,11,★UMa4905
1399,1,★UMa4301
1399,9,★UMa4301
1399,11,★UMa4301
1400,1,★UMa5191
1400,9,★UMa5191
1400,11,★UMa5191
1401,1,★UMa5054
1401,9,★UMa5054
1401,11,★UMa5054
1402,1,★UMa4295
1402,9,★UMa4295
1402,11,★UMa4295
1403,1,★UMa4660
1403,9,★UMa4660
1403,11,★UMa4660
1404,1,★UMa4554
1404,9,★UMa4554
1404,11,★UMa4554
1405,1,★UMa4069
1405,9,★UMa4069
1405,11,★UMa4069
1406,1,★UMa3569
1406,9,★UMa3569
1406,11,★UMa3569
1407,1,★UMa3323
1407,9,★UMa3323
1407,11,★UMa3323
1408,1,★UMa4033
1408,9,★UMa4033
1408,11,★UMa4033
1409,1,★UMa4377
1409,9,★UMa4377
1409,11,★UMa4377
1410,1,★UMa4375
1410,9,★UMa4375
1410,11,★UMa4375
1411,1,★UMa4518
1411,9,★UMa4518
1411,11,★UMa4518
1412,1,★UMa3594
1412,9,★UMa3594
1412,11,★UMa3594
1413,1,★Vir5056
1413,9,★Vir5056
1413,11,★Vir5056
1414,1,★Vir4825
1414,9,★Vir4825
1414,11,★Vir4825
1415,1,★Vir4932
1415,9,★Vir4932
1415,11,★Vir4932
1416,1,★Vir4540
1416,9,★Vir4540
1416,11,★Vir4540
1417,1,★Vir4689
1417,9,★Vir4689
1417,11,★Vir4689
1418,1,★Vir5338
1418,9,★Vir5338
1418,11,★Vir5338
1419,1,★Vir4910
1419,9,★Vir4910
1419,11,★Vir4910
1420,1,★Vir5315
1420,9,★Vir5315
1420,11,★Vir5315
1421,1,★Vir5359
1421,9,★Vir5359
1421,11,★Vir5359
1422,1,★Vir5409
1422,9,★Vir5409
1422,11,★Vir5409
1423,1,★Vir5107
1423,9,★Vir5107
1423,11,★Vir5107
1424,1,★Ari617
1424,9,★Ari617
1424,11,★Ari617
1425,1,★Ari553
1425,9,★Ari553
1425,11,★Ari553
1426,1,★Ari546
1426,9,★Ari546
1426,11,★Ari546
1427,1,★Ari951
1427,9,★Ari951
1427,11,★Ari951
1428,1,★Ori1713
1428,9,★Ori1713
1428,11,★Ori1713
1429,1,★Ori2061
1429,9,★Ori2061
1429,11,★Ori2061
1430,1,★Ori1790
1430,9,★Ori1790
1430,11,★Ori1790
1431,1,★Ori1903
1431,9,★Ori1903
1431,11,★Ori1903
1432,1,★Ori1948
1432,9,★Ori1948
1432,11,★Ori1948
1433,1,★Ori2004
1433,9,★Ori2004
1433,11,★Ori2004
1434,1,★Ori1852
1434,9,★Ori1852
1434,11,★Ori1852
1435,1,★Ori1879
1435,9,★Ori1879
1435,11,★Ori1879
1436,1,★Ori1899
1436,9,★Ori1899
1436,11,★Ori1899
1437,1,★Ori1543
1437,9,★Ori1543
1437,11,★Ori1543
1438,1,★Cas21
1438,9,★Cas21
1438,11,★Cas21
1439,1,★Cas168
1439,9,★Cas168
1439,11,★Cas168
1440,1,★Cas403
1440,9,★Cas403
1440,11,★Cas403
1441,1,★Cas153
1441,9,★Cas153
1441,11,★Cas153
1442,1,★Cas542
1442,9,★Cas542
1442,11,★Cas542
1443,1,★Cas219
1443,9,★Cas219
1443,11,★Cas219
1444,1,★Cas265
1444,9,★Cas265
1444,11,★Cas265
1445,1,★Cnc3572
1445,9,★Cnc3572
1445,11,★Cnc3572
1446,1,★Cnc3208
1446,9,★Cnc3208
1446,11,★Cnc3208
1447,1,★Cnc3461
1447,9,★Cnc3461
1447,11,★Cnc3461
1448,1,★Cnc3449
1448,9,★Cnc3449
1448,11,★Cnc3449
1449,1,★Cnc3429
1449,9,★Cnc3429
1449,11,★Cnc3429
1450,1,★Cnc3627
1450,9,★Cnc3627
1450,11,★Cnc3627
1451,1,★Cnc3268
1451,9,★Cnc3268
1451,11,★Cnc3268
1452,1,★Cnc3249
1452,9,★Cnc3249
1452,11,★Cnc3249
1453,1,★Com4968
1453,9,★Com4968
1453,11,★Com4968
1454,1,★Crv4757
1454,9,★Crv4757
1454,11,★Crv4757
1455,1,★Crv4623
1455,9,★Crv4623
1455,11,★Crv4623
1456,1,★Crv4662
1456,9,★Crv4662
1456,11,★Crv4662
1457,1,★Crv4786
1457,9,★Crv4786
1457,11,★Crv4786
1458,1,★Aur1708
1458,9,★Aur1708
1458,11,★Aur1708
1459,1,★Aur2088
1459,9,★Aur2088
1459,11,★Aur2088
1460,1,★Aur1605
1460,9,★Aur1605
1460,11,★Aur1605
1461,1,★Aur2095
1461,9,★Aur2095
1461,11,★Aur2095
1462,1,★Aur1577
1462,9,★Aur1577
1462,11,★Aur1577
1463,1,★Aur1641
1463,9,★Aur1641
1463,11,★Aur1641
1464,1,★Aur1612
1464,9,★Aur1612
1464,11,★Aur1612
1465,1,★Pav7790
1465,9,★Pav7790
1465,11,★Pav7790
1466,1,★Cet911
1466,9,★Cet911
1466,11,★Cet911
1467,1,★Cet681
1467,9,★Cet681
1467,11,★Cet681
1468,1,★Cet188
1468,9,★Cet188
1468,11,★Cet188
1469,1,★Cet539
1469,9,★Cet539
1469,11,★Cet539
1470,1,★Cet804
1470,9,★Cet804
1470,11,★Cet804
1471,1,★Cep8974
1471,9,★Cep8974
1471,11,★Cep8974
1472,1,★Cep8162
1472,9,★Cep8162
1472,11,★Cep8162
1473,1,★Cep8238
1473,9,★Cep8238
1473,11,★Cep8238
1474,1,★Cep8417
1474,9,★Cep8417
1474,11,★Cep8417
1475,1,★Cen5267
1475,9,★Cen5267
1475,11,★Cen5267
1476,1,★Cen5288
1476,9,★Cen5288
1476,11,★Cen5288
1477,1,★Cen551
1477,9,★Cen551
1477,11,★Cen551
1478,1,★Cen5459
1478,9,★Cen5459
1478,11,★Cen5459
1479,1,★Cen5460
1479,9,★Cen5460
1479,11,★Cen5460
1480,1,★CMi2943
1480,9,★CMi2943
1480,11,★CMi2943
1481,1,★CMi2845
1481,9,★CMi2845
1481,11,★CMi2845
1482,1,★Equ8131
1482,9,★Equ8131
1482,11,★Equ8131
1483,1,★Vul7405
1483,9,★Vul7405
1483,11,★Vul7405
1484,1,★UMi424
1484,9,★UMi424
1484,11,★UMi424
1485,1,★UMi5563
1485,9,★UMi5563
1485,11,★UMi5563
1486,1,★UMi5735
1486,9,★UMi5735
1486,11,★UMi5735
1487,1,★UMi6789
1487,9,★UMi6789
1487,11,★UMi6789
1488,1,★Crt4287
1488,9,★Crt4287
1488,11,★Crt4287
1489,1,★Lyr7001
1489,9,★Lyr7001
1489,11,★Lyr7001
1490,1,★Lyr7178
1490,9,★Lyr7178
1490,11,★Lyr7178
1491,1,★Lyr7106
1491,9,★Lyr7106
1491,11,★Lyr7106
1492,1,★Lyr7298
1492,9,★Lyr7298
1492,11,★Lyr7298
1493,1,★Ara6585
1493,9,★Ara6585
1493,11,★Ara6585
1494,1,★Sco6134
1494,9,★Sco6134
1494,11,★Sco6134
1495,1,★Sco6527
1495,9,★Sco6527
1495,11,★Sco6527
1496,1,★Sco6553
1496,9,★Sco6553
1496,11,★Sco6553
1497,1,★Sco5953
1497,9,★Sco5953
1497,11,★Sco5953
1498,1,★Sco5984
1498,9,★Sco5984
1498,11,★Sco5984
1499,1,★Sco6508
1499,9,★Sco6508
1499,11,★Sco6508
1500,1,★Sco6084
1500,9,★Sco6084
1500,11,★Sco6084
1501,1,★Sco5944
1501,9,★Sco5944
1501,11,★Sco5944
1502,1,★Sco6630
1502,9,★Sco6630
1502,11,★Sco6630
1503,1,★Sco6027
1503,9,★Sco6027
1503,11,★Sco6027
1504,1,★Sco6247
1504,9,★Sco6247
1504,11,★Sco6247
1505,1,★Sco6252
1505,9,★Sco6252
1505,11,★Sco6252
1506,1,★Sco5928
1506,9,★Sco5928
1506,11,★Sco5928
1507,1,★Sco6241
1507,9,★Sco6241
1507,11,★Sco6241
1508,1,★Sco6165
1508,9,★Sco6165
1508,11,★Sco6165
1509,1,★Tri544
1509,9,★Tri544
1509,11,★Tri544
1510,1,★Leo3982
1510,9,★Leo3982
1510,11,★Leo3982
1511,1,★Leo4534
1511,9,★Leo4534
1511,11,★Leo4534
1512,1,★Leo4357
1512,9,★Leo4357
1512,11,★Leo4357
1513,1,★Leo4057
1513,9,★Leo4057
1513,11,★Leo4057
1514,1,★Leo4359
1514,9,★Leo4359
1514,11,★Leo4359
1515,1,★Leo4031
1515,9,★Leo4031
1515,11,★Leo4031
1516,1,★Leo3852
1516,9,★Leo3852
1516,11,★Leo3852
1517,1,★Leo3905
1517,9,★Leo3905
1517,11,★Leo3905
1518,1,★Leo3773
1518,9,★Leo3773
1518,11,★Leo3773
1519,1,★Gru8425
1519,9,★Gru8425
1519,11,★Gru8425
1520,1,★Gru8636
1520,9,★Gru8636
1520,11,★Gru8636
1521,1,★Gru8353
1521,9,★Gru8353
1521,11,★Gru8353
1522,1,★Lib5685
1522,9,★Lib5685
1522,11,★Lib5685
1523,1,★Lib5531
1523,9,★Lib5531
1523,11,★Lib5531
1524,1,★Lib5787
1524,9,★Lib5787
1524,11,★Lib5787
1525,1,★Lib5603
1525,9,★Lib5603
1525,11,★Lib5603
1526,1,★Pup3165
1526,9,★Pup3165
1526,11,★Pup3165
1527,1,★Pup3185
1527,9,★Pup3185
1527,11,★Pup3185
1528,1,★Pup3045
1528,9,★Pup3045
1528,11,★Pup3045
1529,1,★Cyg7924
1529,9,★Cyg7924
1529,11,★Cyg7924
1530,1,★Cyg7417
1530,9,★Cyg7417
1530,11,★Cyg7417
1531,1,★Cyg7796
1531,9,★Cyg7796
1531,11,★Cyg7796
1532,1,★Cyg8301
1532,9,★Cyg8301
1532,11,★Cyg8301
1533,1,★Cyg7949
1533,9,★Cyg7949
1533,11,★Cyg7949
1534,1,★Cyg7528
1534,9,★Cyg7528
1534,11,★Cyg7528
1535,1,★Oct7228
1535,9,★Oct7228
1535,11,★Oct7228
1536,1,★Col1956
1536,9,★Col1956
1536,11,★Col1956
1537,1,★Col2040
1537,9,★Col2040
1537,11,★Col2040
1538,1,★Col2177
1538,9,★Col2177
1538,11,★Col2177
1539,1,★Gem2990
1539,9,★Gem2990
1539,11,★Gem2990
1540,1,★Gem2891
1540,9,★Gem2891
1540,11,★Gem2891
1541,1,★Gem2421
1541,9,★Gem2421
1541,11,★Gem2421
1542,1,★Gem2473
1542,9,★Gem2473
1542,11,★Gem2473
1543,1,★Gem2216
1543,9,★Gem2216
1543,11,★Gem2216
1544,1,★Gem2777
1544,9,★Gem2777
1544,11,★Gem2777
1545,1,★Gem2650
1545,9,★Gem2650
1545,11,★Gem2650
1546,1,★Gem2286
1546,9,★Gem2286
1546,11,★Gem2286
1547,1,★Gem2484
1547,9,★Gem2484
1547,11,★Gem2484
1548,1,★Gem2930
1548,9,★Gem2930
1548,11,★Gem2930
1549,1,★Peg8775
1549,9,★Peg8775
1549,11,★Peg8775
1550,1,★Peg8781
1550,9,★Peg8781
1550,11,★Peg8781
1551,1,★Peg39
1551,9,★Peg39
1551,11,★Peg39
1552,1,★Peg8308
1552,9,★Peg8308
1552,11,★Peg8308
1553,1,★Peg8650
1553,9,★Peg8650
1553,11,★Peg8650
1554,1,★Peg8634
1554,9,★Peg8634
1554,11,★Peg8634
1555,1,★Peg8684
1555,9,★Peg8684
1555,11,★Peg8684
1556,1,★Peg8450
1556,9,★Peg8450
1556,11,★Peg8450
1557,1,★Peg8880
1557,9,★Peg8880
1557,11,★Peg8880
1558,1,★Peg8905
1558,9,★Peg8905
1558,11,★Peg8905
1559,1,★Oph6556
1559,9,★Oph6556
1559,11,★Oph6556
1560,1,★Oph6378
1560,9,★Oph6378
1560,11,★Oph6378
1561,1,★Oph6603
1561,9,★Oph6603
1561,11,★Oph6603
1562,1,★Oph6149
1562,9,★Oph6149
1562,11,★Oph6149
1563,1,★Oph6056
1563,9,★Oph6056
1563,11,★Oph6056
1564,1,★Oph6075
1564,9,★Oph6075
1564,11,★Oph6075
1565,1,★Ser5854
1565,9,★Ser5854
1565,11,★Ser5854
1566,1,★Ser7141
1566,9,★Ser7141
1566,11,★Ser7141
1567,1,★Ser5879
1567,9,★Ser5879
1567,11,★Ser5879
1568,1,★Her6406
1568,9,★Her6406
1568,11,★Her6406
1569,1,★Her6148
1569,9,★Her6148
1569,11,★Her6148
1570,1,★Her6410
1570,9,★Her6410
1570,11,★Her6410
1571,1,★Her6526
1571,9,★Her6526
1571,11,★Her6526
1572,1,★Her6117
1572,9,★Her6117
1572,11,★Her6117
1573,1,★Her6008
1573,9,★Her6008
1573,11,★Her6008
1574,1,★Per936
1574,9,★Per936
1574,11,★Per936
1575,1,★Per1017
1575,9,★Per1017
1575,11,★Per1017
1576,1,★Per1131
1576,9,★Per1131
1576,11,★Per1131
1577,1,★Per1228
1577,9,★Per1228
1577,11,★Per1228
1578,1,★Per834
1578,9,★Per834
1578,11,★Per834
1579,1,★Per941
1579,9,★Per941
1579,11,★Per941
1580,1,★Phe99
1580,9,★Phe99
1580,11,★Phe99
1581,1,★Phe338
1581,9,★Phe338
1581,11,★Phe338
1582,1,★Vel3634
1582,9,★Vel3634
1582,11,★Vel3634
1583,1,★Vel3485
1583,9,★Vel3485
1583,11,★Vel3485
1584,1,★Vel3734
1584,9,★Vel3734
1584,11,★Vel3734
1585,1,★Aqr8232
1585,9,★Aqr8232
1585,11,★Aqr8232
1586,1,★Aqr8414
1586,9,★Aqr8414
1586,11,★Aqr8414
1587,1,★Aqr8709
1587,9,★Aqr8709
1587,11,★Aqr8709
1588,1,★Aqr8518
1588,9,★Aqr8518
1588,11,★Aqr8518
1589,1,★Aqr7950
1589,9,★Aqr7950
1589,11,★Aqr7950
1590,1,★Aqr8499
1590,9,★Aqr8499
1590,11,★Aqr8499
1591,1,★Aqr8610
1591,9,★Aqr8610
1591,11,★Aqr8610
1592,1,★Aqr8264
1592,9,★Aqr8264
1592,11,★Aqr8264
1593,1,★Cru4853
1593,9,★Cru4853
1593,11,★Cru4853
1594,1,★Cru4730
1594,9,★Cru4730
1594,11,★Cru4730
1595,1,★Cru4763
1595,9,★Cru4763
1595,11,★Cru4763
1596,1,★Cru4700
1596,9,★Cru4700
1596,11,★Cru4700
1597,1,★Cru4656
1597,9,★Cru4656
1597,11,★Cru4656
1598,1,★PsA8728
1598,9,★PsA8728
1598,11,★PsA8728
1599,1,★TrA6217
1599,9,★TrA6217
1599,11,★TrA6217
1600,1,★Cap7776
1600,9,★Cap7776
1600,11,★Cap7776
1601,1,★Cap7754
1601,9,★Cap7754
1601,11,★Cap7754
1602,1,★Cap8278
1602,9,★Cap8278
1602,11,★Cap8278
1603,1,★Cap8322
1603,9,★Cap8322
1603,11,★Cap8322
1604,1,★Cap7773
1604,9,★Cap7773
1604,11,★Cap7773
1605,1,★Sge7479
1605,9,★Sge7479
1605,11,★Sge7479
1606,1,★Car2326
1606,9,★Car2326
1606,11,★Car2326
1607,1,★Car3685
1607,9,★Car3685
1607,11,★Car3685
1608,1,★Car3307
1608,9,★Car3307
1608,11,★Car3307
1609,1,★Car3699
1609,9,★Car3699
1609,11,★Car3699
1610,1,★Dra5744
1610,9,★Dra5744
1610,11,★Dra5744
1611,1,★Dra5291
1611,9,★Dra5291
1611,11,★Dra5291
1612,1,★Dra6705
1612,9,★Dra6705
1612,11,★Dra6705
1613,1,★Dra6536
1613,9,★Dra6536
1613,11,★Dra6536
1614,1,★Dra7310
1614,9,★Dra7310
1614,11,★Dra7310
1615,1,★Dra6688
1615,9,★Dra6688
1615,11,★Dra6688
1616,1,★Dra4434
1616,9,★Dra4434
